name,x,y,z
root,4.893715,-18.704760,10.2931
neck,1.856280,-44.259593,17.9138
shoulder.l,-20.590855,-46.402309,17.3028
elbow.l,-23.316449,-19.216814,-3.1576
wrist.l,-33.618420,-8.558523,-1.2839
shoulder.r,26.301274,-39.408518,15.3407
elbow.r,21.551845,-24.863939,-11.3885
wrist.r,16.076784,-1.280850,-33.1868
headTop,-0.087324,-63.993879,15.1116
hip.l,-7.039725,-8.533333,15.1112
knee.l,-15.029873,27.645526,32.2570
ankle.l,-1.592413,56.421452,-16.2212
foot.l,-9.740758,65.223748,-4.5350
hip.r,9.085028,-1.201739,19.4978
knee.r,4.206359,26.265534,-8.9789
ankle.r,2.255614,53.860338,-32.9176
foot.r,24.788918,47.007658,-31.1587
