name,x,y,z
root,10.827094,-11.736731,-2.6162
neck,-0.897257,-37.514345,-2.1061
shoulder.l,-2.563414,-43.219290,-20.5802
elbow.l,-11.863922,-31.063857,-49.1590
wrist.l,-31.231436,-41.650126,-49.1787
shoulder.r,-5.470795,-41.436524,16.1636
elbow.r,-17.314878,-28.174818,44.8193
wrist.r,-32.807681,-29.121972,51.5874
headTop,-4.342412,-56.833231,-2.4186
hip.l,9.198200,1.709167,-10.6662
knee.l,-2.707455,34.457650,-37.8247
ankle.l,10.380928,67.466212,-71.2381
foot.l,4.486252,69.320896,-73.4607
hip.r,9.844453,0.238418,6.9394
knee.r,14.662436,31.128692,40.3962
ankle.r,27.859148,57.722827,77.8765
foot.r,21.940738,58.707032,81.4662
