name,x,y,z
root,3.975252,-8.986206,-39.5419
neck,-3.887047,-34.412482,-58.4450
shoulder.l,-21.694810,-45.861752,-72.4586
elbow.l,-24.989320,-33.366711,-93.1862
wrist.l,-16.495580,7.572625,36.5842
shoulder.r,20.365407,-36.720113,-39.5889
elbow.r,26.493138,-24.423364,-33.0296
wrist.r,11.643337,6.653068,58.6243
headTop,-4.444858,-57.561980,-76.7628
hip.l,-13.366514,-13.311269,-28.5456
knee.l,-9.321746,20.559475,20.3579
ankle.l,-13.486740,67.539803,72.3289
foot.l,-7.810362,53.627998,86.1309
hip.r,10.999065,-21.786098,-20.9248
knee.r,14.865511,21.084643,28.1098
ankle.r,13.684634,64.275353,71.5375
foot.r,13.470633,35.117011,88.8099
