name,x,y,z
root,-3.108353,-11.167302,16.6680
neck,0.340931,-35.523490,1.2200
shoulder.l,15.362038,-36.829793,8.4565
elbow.l,22.674878,-23.469474,-20.8051
wrist.l,25.126974,-25.003028,-48.0843
shoulder.r,-17.014954,-38.954300,2.8689
elbow.r,-9.543813,-20.795746,-14.7629
wrist.r,2.874510,-22.092116,-40.6710
headTop,-1.677205,-60.661328,3.3323
hip.l,3.927791,2.867097,17.9764
knee.l,25.518029,33.108208,-11.2707
ankle.l,10.090929,52.065566,32.0713
foot.l,5.858621,61.390492,24.1992
hip.r,-10.973943,2.297097,14.8770
knee.r,-25.105044,24.864907,-24.5583
ankle.r,-24.182454,43.527714,21.2699
foot.r,-20.168933,54.375494,17.2127
