name,x,y,z
root,-2.465010,-21.171272,-3.7915
neck,-2.750223,-44.845182,21.6876
shoulder.l,7.756482,-44.764374,60.4132
elbow.l,24.832154,-18.145707,69.2909
wrist.l,18.917690,2.930663,38.7379
shoulder.r,-8.006598,-44.776179,62.5356
elbow.r,-27.013101,-20.600084,76.5819
wrist.r,-17.005512,-1.238205,40.9291
headTop,-1.449800,-75.363952,30.9554
hip.l,8.771695,-0.665340,-6.8434
knee.l,3.427683,25.690554,-43.6254
ankle.l,13.313883,69.046758,-65.3649
foot.l,3.916823,42.412282,-70.6102
hip.r,-9.952314,1.644980,-6.4789
knee.r,-5.679135,23.965124,-46.7167
ankle.r,-8.000214,67.346167,-74.8357
foot.r,1.385496,38.533768,-82.8648
