name,x,y,z
root,1.975989,-12.428942,-24.7005
neck,-3.217617,-37.392257,-28.9318
shoulder.l,-21.296712,-41.928654,-31.6660
elbow.l,-24.755455,-14.106637,-11.3797
wrist.l,-21.722324,0.760703,3.6428
shoulder.r,13.882060,-44.885884,-41.9598
elbow.r,18.690906,-21.566094,-65.2520
wrist.r,21.773478,5.921655,-94.4895
headTop,3.760356,-58.160010,-30.1636
hip.l,-4.752101,6.417232,-18.4323
knee.l,-12.770934,34.811108,35.8558
ankle.l,-18.758496,51.954470,77.0694
foot.l,-16.502482,22.268353,100.5858
hip.r,13.261652,-0.046458,-19.0224
knee.r,7.026266,22.800337,34.3517
ankle.r,23.107611,56.262419,41.4175
foot.r,20.297801,29.318659,73.0747
