name,x,y,z
root,-0.237826,0.310002,24.1794
neck,4.762861,-30.406266,32.6217
shoulder.l,15.211005,-33.713679,58.4703
elbow.l,21.508806,-23.799705,38.0248
wrist.l,9.347227,-40.127712,33.3718
shoulder.r,-16.724180,-39.300174,31.9603
elbow.r,-19.513326,-33.605550,-0.7166
wrist.r,-1.173381,-44.131380,-1.4189
headTop,-4.227574,-50.017157,61.1577
hip.l,10.265046,12.455415,20.1969
knee.l,8.150612,28.422404,-19.1136
ankle.l,-1.865309,67.805939,-60.5788
foot.l,21.492973,53.578393,-59.6785
hip.r,-8.899021,7.175547,12.1004
knee.r,-10.143795,31.945581,-28.6562
ankle.r,-10.307035,64.134210,-64.9657
foot.r,-17.647085,29.274132,-76.9550
