name,x,y,z
root,-17.453852,-4.639197,-4.0570
neck,-4.646291,-29.750405,-1.8690
shoulder.l,-2.550371,-31.928170,17.1592
elbow.l,-9.521185,-34.276536,64.4289
wrist.l,-26.761323,-39.502587,92.5784
shoulder.r,-5.708625,-35.621627,-19.4266
elbow.r,-10.891491,-39.357359,-58.0133
wrist.r,-29.049202,-50.317034,-85.8825
headTop,1.798301,-44.440190,3.2030
hip.l,-8.477783,3.417969,2.8848
knee.l,21.803276,27.953526,-4.7461
ankle.l,7.943492,56.051549,25.1618
foot.l,18.977090,62.253507,30.8124
hip.r,-12.069855,3.199855,-13.5992
knee.r,24.562662,20.828465,-14.5526
ankle.r,20.749083,63.619686,-12.4775
foot.r,31.296075,72.508547,-21.6046
