name,x,y,z
root,5.157145,-12.251406,-17.3102
neck,5.236036,-40.247440,-15.9795
shoulder.l,-15.023743,-44.197298,-25.5131
elbow.l,-21.311167,-19.181321,-9.6070
wrist.l,-28.220299,-11.687284,-0.1033
shoulder.r,26.198772,-42.521382,-7.3446
elbow.r,22.553825,-14.598243,11.4281
wrist.r,25.229182,-1.798974,28.4861
headTop,5.077730,-65.178744,-13.5610
hip.l,-4.346538,-2.184769,-6.9556
knee.l,-19.292018,24.973617,32.7432
ankle.l,-5.381137,48.184617,-5.4158
foot.l,-1.178900,53.797227,-0.5887
hip.r,5.631295,-1.877651,-4.0149
knee.r,-3.895253,24.429048,38.6816
ankle.r,2.809577,49.381811,-3.3473
foot.r,0.755493,54.958193,-1.5981
