name,x,y,z
root,-5.334880,-10.762164,-3.7208
neck,0.439203,-37.753845,-6.6355
shoulder.l,-9.999169,-57.467765,-0.3191
elbow.l,-10.580951,-25.500269,20.5242
wrist.l,15.122255,-18.163211,51.8848
shoulder.r,21.212541,-42.344327,-7.2650
elbow.r,15.703229,-25.074430,-34.6910
wrist.r,14.253578,-5.631851,-27.8535
headTop,8.735733,-56.942237,2.7499
hip.l,-10.679668,0.198528,7.6997
knee.l,-31.118832,29.354774,26.9442
ankle.l,-50.494556,50.237697,37.1457
foot.l,-53.883866,39.923537,46.3554
hip.r,8.780972,-1.528197,4.2570
knee.r,25.048215,28.264556,-17.3514
ankle.r,25.190461,65.676079,-53.0275
foot.r,37.605735,67.513124,-46.6972
