name,x,y,z
root,-5.965771,-24.200522,-10.5406
neck,-1.758859,-47.561542,-18.3363
shoulder.l,-9.231102,-52.719776,-49.1310
elbow.l,-28.913148,-21.760779,-26.3498
wrist.l,-12.415380,13.013153,76.1625
shoulder.r,12.471193,-60.280729,-0.0301
elbow.r,23.947882,-26.339467,4.4102
wrist.r,17.615522,-13.889287,-35.8574
headTop,6.293176,-73.886464,-9.0791
hip.l,-11.127537,-5.448305,-4.3042
knee.l,-29.758186,24.300313,42.1997
ankle.l,-20.164049,65.360024,54.7229
foot.l,-16.832791,79.192729,64.3478
hip.r,7.447821,-17.047922,-3.5517
knee.r,27.088795,25.398197,-7.7829
ankle.r,23.223083,66.010923,-45.1848
foot.r,18.079350,69.859453,-31.6953
