name,x,y,z
root,-4.031887,-13.310982,-24.3459
neck,-8.894764,-36.472828,-7.4731
shoulder.l,-32.491983,-45.821812,-7.5911
elbow.l,-47.259059,-19.529021,8.9491
wrist.l,-39.185843,-4.437602,34.3655
shoulder.r,12.603494,-47.758060,-1.1654
elbow.r,33.830325,-45.113958,24.6788
wrist.r,42.101407,-41.963536,49.8008
headTop,-13.638864,-59.541810,-3.6637
hip.l,-11.962129,2.415499,-23.3459
knee.l,-23.170988,33.539177,12.9158
ankle.l,-12.732750,60.594365,-20.8017
foot.l,-19.483979,68.752745,-10.0029
hip.r,6.274163,-0.829627,-18.3461
knee.r,20.597966,33.154759,18.9204
ankle.r,45.539167,55.068166,-22.5102
foot.r,51.905726,61.254523,-10.3846
