name,x,y,z
root,19.572665,7.916725,-23.8947
neck,8.313803,31.383503,-20.8976
shoulder.l,18.345190,45.272107,-6.6684
elbow.l,0.005261,43.425161,21.0558
wrist.l,-15.481814,46.780624,21.2132
shoulder.r,0.246713,33.737668,-41.6005
elbow.r,-21.847631,12.645260,-56.3160
wrist.r,-42.518204,5.835890,-55.8946
headTop,20.396454,55.655278,-18.2742
hip.l,21.382527,-0.718849,-9.9021
knee.l,7.098417,-29.382824,23.2692
ankle.l,13.328036,-56.039445,65.3331
foot.l,6.449457,-53.082419,71.4233
hip.r,15.103057,-8.245817,-27.3183
knee.r,-13.065527,-29.829813,3.6955
ankle.r,-13.349206,-54.173400,29.4838
foot.r,-23.979198,-51.179647,25.2923
