name,x,y,z
root,-0.942557,-12.190103,38.1908
neck,2.391978,-38.624549,33.8790
shoulder.l,29.523077,-44.574980,33.1555
elbow.l,24.885247,-23.271994,-17.2517
wrist.l,17.174609,-29.932235,-35.6755
shoulder.r,-21.938618,-49.040493,37.3116
elbow.r,-21.486542,-18.922649,-1.6253
wrist.r,-18.085188,-11.695815,-26.4394
headTop,4.745739,-55.684621,43.8413
hip.l,11.298379,-3.516532,28.5452
knee.l,5.340494,35.153337,-22.0504
ankle.l,4.858029,64.208237,-27.0064
foot.l,8.170105,46.981926,-36.4628
hip.r,-12.752945,-5.744717,27.2272
knee.r,-6.365480,36.818718,-27.7861
ankle.r,-13.468932,61.745738,-19.3822
foot.r,-13.347396,48.290733,-28.4708
