name,x,y,z
root,-3.625514,-10.793355,-6.5026
neck,13.214630,-32.864981,-7.9847
shoulder.l,30.713265,-20.078695,-4.7344
elbow.l,18.299173,-3.181612,-4.5576
wrist.l,11.576338,-2.051077,-1.5205
shoulder.r,4.685531,-50.651240,0.7574
elbow.r,10.167491,-64.176959,-7.9977
wrist.r,37.668927,-80.152393,1.5279
headTop,30.727402,-44.448059,11.5350
hip.l,0.969782,2.708553,-10.9963
knee.l,5.488631,42.734396,-4.6618
ankle.l,-18.781854,68.041152,22.9980
foot.l,-0.554201,75.690828,9.3982
hip.r,-16.707385,-6.900312,-11.9967
knee.r,-35.425814,19.635584,-8.3599
ankle.r,-38.222201,56.466404,18.6888
foot.r,-50.194201,50.021766,4.4069
