name,x,y,z
root,-0.021511,-4.499972,-33.4001
neck,1.061098,-31.687296,-53.9409
shoulder.l,-18.013403,-36.874570,-66.6337
elbow.l,-31.202980,-32.604865,-36.2676
wrist.l,-43.160938,-41.656356,-26.8975
shoulder.r,20.615341,-38.360835,-65.7290
elbow.r,30.209887,-33.840132,-40.5735
wrist.r,35.668721,-41.213602,-30.2826
headTop,7.615429,-47.893044,-61.6002
hip.l,-9.683234,9.509021,-26.1019
knee.l,-7.633176,33.430737,21.6360
ankle.l,-15.382186,63.812258,101.4631
foot.l,-18.554316,49.386334,112.8040
hip.r,10.246198,5.633926,-24.3220
knee.r,9.503035,31.469163,20.3134
ankle.r,14.419828,64.246879,98.7952
foot.r,14.312208,51.142355,110.7373
