name,x,y,z
root,10.426429,-17.658858,5.3416
neck,2.406955,-40.283333,2.9007
shoulder.l,14.253082,-43.396920,-15.8836
elbow.l,32.799941,-30.920395,-40.8424
wrist.l,28.043227,-10.478400,-47.1457
shoulder.r,-6.342617,-42.470311,22.3675
elbow.r,-4.637305,-22.542314,49.7309
wrist.r,-10.684903,-7.483778,35.5928
headTop,1.545905,-60.838135,-0.9445
hip.l,7.477287,0.022191,0.0254
knee.l,-21.723431,28.251563,-20.8784
ankle.l,-42.271708,62.170835,-31.8238
foot.l,-53.608083,54.643937,-26.8954
hip.r,5.369142,3.227122,4.1297
knee.r,-13.221831,38.611384,15.6711
ankle.r,19.563020,36.108248,25.4585
foot.r,30.604889,53.037163,23.1954
