name,x,y,z
root,6.165231,-25.068700,-3.1321
neck,2.267747,-27.340435,-31.8924
shoulder.l,19.422083,-33.588267,-52.0922
elbow.l,26.096966,-9.374503,-26.0804
wrist.l,26.626591,-0.814991,-50.6113
shoulder.r,-15.484701,-38.053225,-45.4001
elbow.r,-24.243886,-16.848411,-17.0733
wrist.r,-27.078616,1.767955,-31.3725
headTop,-3.804690,-48.984834,-49.7702
hip.l,14.298949,-15.333087,9.7642
knee.l,25.852006,16.832217,25.1843
ankle.l,40.994086,45.245530,69.1766
foot.l,37.705904,55.699439,69.9646
hip.r,-4.626404,-18.181153,9.3798
knee.r,-29.595076,15.083203,10.4861
ankle.r,-48.878582,43.051763,56.9588
foot.r,-45.717607,55.907499,56.5102
