name,x,y,z
root,-15.264416,-24.312212,1.6622
neck,6.809832,-31.096447,7.6546
shoulder.l,14.008285,-41.642531,23.1822
elbow.l,14.014848,-15.296812,36.1297
wrist.l,12.458739,16.852342,35.1837
shoulder.r,10.433231,-33.404286,-8.8965
elbow.r,13.299192,-6.497181,-29.2446
wrist.r,18.047874,12.795338,-42.5504
headTop,18.114626,-50.387065,7.8744
hip.l,-25.375749,-8.507254,3.2736
knee.l,-9.222975,24.480091,11.8774
ankle.l,-35.934133,18.006248,-10.1612
foot.l,-48.346171,24.662748,-7.7895
hip.r,-17.460477,-8.623312,-3.3670
knee.r,12.113695,19.111282,8.3498
ankle.r,8.816389,51.929555,-24.0857
foot.r,23.487210,51.929495,-9.0927
