name,x,y,z
root,-4.080521,-7.745305,4.3520
neck,0.108386,-31.597340,1.3359
shoulder.l,-23.665286,-29.894285,-3.9635
elbow.l,-40.431791,-20.962460,1.7592
wrist.l,-28.963834,-39.353533,0.4039
shoulder.r,17.291625,-46.136441,-8.4787
elbow.r,30.760025,-55.829197,23.5055
wrist.r,9.067274,-69.942060,26.0433
headTop,-1.740238,-50.143340,-15.6016
hip.l,-8.133213,7.242629,16.9456
knee.l,-1.512481,41.584115,-13.9314
ankle.l,-13.176733,57.563997,-54.8488
foot.l,-7.733472,58.670513,-54.6207
hip.r,15.678260,-1.836683,6.8513
knee.r,22.781966,35.544887,44.0855
ankle.r,13.943740,69.937742,5.3664
foot.r,19.806293,82.896759,20.7962
