name,x,y,z
root,-0.541233,-11.390136,14.4832
neck,-2.962678,-51.955236,31.4921
shoulder.l,15.958284,-58.379713,37.0274
elbow.l,24.795526,-34.196816,9.8742
wrist.l,19.646781,-38.803356,-13.3469
shoulder.r,-23.108216,-56.252357,26.2972
elbow.r,-21.684551,-16.981708,8.3891
wrist.r,-9.306253,-4.860076,-14.5113
headTop,-6.809598,-74.548290,42.5069
hip.l,14.449983,-6.879213,2.8412
knee.l,20.734794,34.192377,-27.4147
ankle.l,28.474422,78.426536,-9.2331
foot.l,30.660680,69.970321,-21.8114
hip.r,-12.038480,-8.179050,0.2417
knee.r,-24.477013,33.133732,-29.9822
ankle.r,-24.588549,79.770637,-21.6896
foot.r,-29.203900,66.932347,-35.1638
