name,x,y,z
root,-2.603808,-23.268621,15.9630
neck,-1.349076,-49.863628,11.1687
shoulder.l,24.273336,-47.991652,18.2246
elbow.l,25.442353,-15.251034,2.4968
wrist.l,10.392284,-12.592568,-16.3392
shoulder.r,-23.033449,-58.777821,1.3379
elbow.r,-24.572143,-25.708788,-19.6132
wrist.r,-9.879411,-15.011413,-34.9209
headTop,2.754977,-71.373003,14.4384
hip.l,4.943407,-9.249656,5.6387
knee.l,9.163929,36.614669,-23.4085
ankle.l,17.346346,58.113791,23.9580
foot.l,13.377632,63.011371,14.7923
hip.r,-11.840713,-9.287790,7.9170
knee.r,-18.886834,27.796676,-16.9771
ankle.r,-6.106244,77.150992,2.4378
foot.r,-9.422587,75.688476,-7.1141
