name,x,y,z
root,-2.994378,-10.459576,-24.1961
neck,-3.253275,-37.527945,-20.5723
shoulder.l,-23.866222,-42.683076,-15.3924
elbow.l,-22.982219,-22.924207,16.7764
wrist.l,-14.282155,-6.804687,30.8451
shoulder.r,14.762018,-47.441344,-31.2613
elbow.r,8.911817,-23.097139,-55.2979
wrist.r,15.765676,-8.683006,-47.1829
headTop,-1.895209,-62.202264,-23.9784
hip.l,-12.228049,-0.850614,-13.9056
knee.l,-16.796123,20.240304,27.5945
ankle.l,-2.170732,56.624659,42.8349
foot.l,-7.421242,56.439027,53.2417
hip.r,7.507528,1.214306,-19.0633
knee.r,17.332864,24.644416,21.0000
ankle.r,20.053320,52.621724,26.3666
foot.r,23.556382,50.889423,32.1911
