name,x,y,z
root,-3.570920,-7.377476,10.7055
neck,8.524355,-26.620709,19.2016
shoulder.l,2.638796,-33.830461,45.8599
elbow.l,-13.387822,-45.340968,74.0009
wrist.l,-14.166951,-56.302066,84.0469
shoulder.r,16.929845,-40.556251,2.3244
elbow.r,0.757122,-52.785221,-24.8751
wrist.r,-2.017486,-50.131467,-36.8176
headTop,17.951239,-43.750296,21.4458
hip.l,-3.134829,8.636407,15.9186
knee.l,13.292872,40.096284,-8.5001
ankle.l,38.070685,78.313845,-32.5081
foot.l,52.812693,68.958384,-32.7018
hip.r,4.277584,-1.917688,-3.5457
knee.r,-16.101813,38.969418,-28.6099
ankle.r,-56.986789,61.524653,-49.7709
foot.r,-45.888581,62.113611,-56.1747
