name,x,y,z
root,5.600587,-10.963222,25.0898
neck,6.229946,-38.755832,17.7131
shoulder.l,17.606477,-38.226504,-4.4852
elbow.l,13.368057,-10.824142,-35.9399
wrist.l,0.119668,4.091039,-45.9210
shoulder.r,-2.689178,-59.212307,38.0323
elbow.r,-23.982963,-43.305127,19.9835
wrist.r,-30.835432,-63.656772,16.9449
headTop,3.486124,-60.516098,20.9599
hip.l,14.992047,-0.972142,14.6230
knee.l,15.485285,22.009084,-33.2515
ankle.l,7.605855,67.491309,-24.1257
foot.l,5.528979,66.174237,-36.8555
hip.r,-7.394362,0.381863,23.1506
knee.r,-10.331287,29.294324,-13.3851
ankle.r,-6.479424,67.931757,15.8782
foot.r,-8.310379,69.058531,1.5885
