name,x,y,z
root,-11.186364,-14.942820,12.4748
neck,-24.329394,-26.477275,32.2321
shoulder.l,-47.697223,-23.954663,28.1079
elbow.l,-49.167812,-33.286579,9.3077
wrist.l,-50.766692,-30.041455,-5.0017
shoulder.r,-9.247263,-39.398203,44.0394
elbow.r,-1.808418,-52.885873,28.2300
wrist.r,10.326371,-55.308292,19.4626
headTop,-35.243771,-38.654100,45.9985
hip.l,-14.184624,-0.839164,2.6462
knee.l,6.196854,31.842879,-20.0368
ankle.l,28.748003,69.040039,-59.5459
foot.l,29.246806,81.382749,-55.7339
hip.r,4.639997,-8.829319,10.7969
knee.r,28.974161,22.918835,-10.5584
ankle.r,65.309759,54.299482,-44.0883
foot.r,70.189611,65.133757,-38.3310
