name,x,y,z
root,-6.367354,-16.800148,6.3765
neck,9.156503,-38.397702,-0.2069
shoulder.l,13.502265,-43.510433,23.2434
elbow.l,5.447142,-15.587546,40.3667
wrist.l,9.215901,5.700584,18.7497
shoulder.r,-4.522477,-45.592587,-14.9134
elbow.r,-3.404405,-23.555853,-41.8355
wrist.r,22.399497,-21.633544,-63.3896
headTop,2.979571,-63.081317,7.3949
hip.l,2.308402,-2.850720,9.8192
knee.l,27.947099,32.607094,18.5794
ankle.l,-7.307781,42.788661,45.3157
foot.l,13.356666,41.542423,58.2740
hip.r,-7.732389,-5.058769,-4.4554
knee.r,-13.808874,35.891815,-31.9702
ankle.r,-35.789499,64.850513,-21.0675
foot.r,-27.380271,52.687528,-50.2813
