name,x,y,z
root,-1.629052,-7.023548,20.3877
neck,1.796194,-38.468224,25.8376
shoulder.l,18.927348,-40.873542,40.2911
elbow.l,39.251399,-39.732737,20.2043
wrist.l,49.047410,-48.795757,2.9757
shoulder.r,-17.516580,-42.953264,36.0389
elbow.r,-26.939051,-16.560605,19.1319
wrist.r,-36.266932,-3.617708,2.5544
headTop,5.299614,-66.882799,14.5696
hip.l,9.251876,-2.175485,8.1816
knee.l,6.781237,30.312278,-21.5517
ankle.l,1.207497,75.689970,-30.6500
foot.l,12.892171,65.425635,-38.2487
hip.r,-9.736554,-4.266858,6.3512
knee.r,-8.889247,20.217863,-26.7346
ankle.r,-20.017842,66.045498,-33.9680
foot.r,-23.459487,53.659282,-45.3710
