name,x,y,z
root,1.648342,-4.442723,5.1652
neck,2.139943,-21.222520,5.0292
shoulder.l,18.953765,-32.334220,-7.6876
elbow.l,6.222568,-33.959611,-6.8461
wrist.l,-15.701773,-46.133983,-8.1028
shoulder.r,-8.440789,-32.494729,24.5465
elbow.r,-13.540482,-45.200248,25.3725
wrist.r,-25.427600,-74.958424,13.7945
headTop,13.019269,-50.729859,17.5091
hip.l,5.090590,-4.020279,-13.6051
knee.l,-15.104160,54.973002,-7.9914
ankle.l,-11.000455,61.821606,22.5515
foot.l,-22.672877,64.590797,9.4935
hip.r,-14.443450,0.236004,3.5361
knee.r,-3.767174,45.822332,-23.5718
ankle.r,45.135114,52.739903,-24.9437
foot.r,37.889169,65.312951,-34.2494
