name,x,y,z
root,-3.027328,-12.852852,-16.3582
neck,0.746738,-39.326887,-53.8293
shoulder.l,-10.706298,-32.652759,-77.8594
elbow.l,-22.684847,-19.338187,-49.3438
wrist.l,-7.586060,-17.088528,-29.4157
shoulder.r,15.655596,-29.649775,-75.5630
elbow.r,25.143432,-19.244734,-37.3459
wrist.r,5.036998,-15.893573,-19.7279
headTop,1.552600,-55.810995,-56.4458
hip.l,-8.264853,6.972008,-5.3054
knee.l,-15.103944,29.707345,37.7782
ankle.l,-17.296162,59.966291,78.4845
foot.l,-60.989038,25.790077,102.3837
hip.r,2.308127,6.893989,-5.6187
knee.r,16.664199,25.083407,35.7280
ankle.r,18.112217,61.053590,71.2145
foot.r,60.438623,26.391582,101.2241
