name,x,y,z
root,-2.456662,-15.412473,23.7659
neck,-2.242657,-37.906960,18.8800
shoulder.l,18.263940,-46.775295,17.5437
elbow.l,27.431870,-30.113345,12.1030
wrist.l,25.924389,-0.250939,-24.8738
shoulder.r,-21.752149,-46.814169,23.2333
elbow.r,-20.481350,-27.368913,38.5508
wrist.r,-23.957800,-11.379953,14.6524
headTop,-1.925710,-59.834510,23.0289
hip.l,11.143446,-8.944117,15.8089
knee.l,14.314157,22.825268,-12.8824
ankle.l,10.769055,67.579234,-14.2161
foot.l,24.173244,59.742959,-26.4236
hip.r,-9.779999,-4.407114,14.1191
knee.r,-7.058111,23.119048,-23.5954
ankle.r,-23.590161,61.594035,-41.8585
foot.r,-18.775503,54.347245,-57.8360
