name,x,y,z
root,-4.357668,-15.504769,-5.2578
neck,8.451067,-34.914788,-4.6349
shoulder.l,21.149854,-32.149622,16.4702
elbow.l,28.452029,-5.881843,12.8863
wrist.l,26.776934,-24.022707,-2.0764
shoulder.r,5.132662,-44.213520,-23.1258
elbow.r,-11.455356,-39.935496,-50.3372
wrist.r,-14.966285,-61.337572,-58.4514
headTop,20.006440,-59.144658,-3.6646
hip.l,-3.874104,0.227729,-1.2241
knee.l,-11.625398,33.271094,30.0778
ankle.l,-32.768823,51.717690,67.8780
foot.l,-24.795694,54.724455,66.4728
hip.r,-8.442479,3.621079,-4.5390
knee.r,12.226335,31.708248,-31.2891
ankle.r,-7.327748,66.924659,-7.3099
foot.r,-2.581770,74.910021,-1.8748
