name,x,y,z
root,6.376210,-15.621230,23.7144
neck,6.478899,-42.538456,17.1716
shoulder.l,26.007091,-55.867571,4.9438
elbow.l,32.818354,-20.185233,22.6234
wrist.l,27.109438,-6.607182,1.1099
shoulder.r,-17.943946,-56.134363,20.9288
elbow.r,-17.391404,-36.173092,50.5205
wrist.r,-14.735516,-6.443482,21.9254
headTop,-4.429844,-73.508303,0.6577
hip.l,13.284201,-6.129728,9.1138
knee.l,-2.695220,29.421740,-40.4289
ankle.l,-8.046691,70.616403,-35.6990
foot.l,-12.121816,70.592899,-42.5949
hip.r,-13.248862,-9.905453,16.5840
knee.r,-4.452024,21.570746,-29.7955
ankle.r,-8.828707,67.826020,-15.3810
foot.r,-8.180163,69.086285,-25.3941
