name,x,y,z
root,-8.018702,-22.075510,-8.8036
neck,6.396858,-44.275278,-8.8968
shoulder.l,19.739844,-44.206090,6.9099
elbow.l,20.637334,-24.438104,31.7372
wrist.l,20.308665,1.987580,32.1112
shoulder.r,-6.347690,-48.498324,-25.3537
elbow.r,4.189648,-11.944839,-38.4936
wrist.r,16.344817,4.504229,-41.2426
headTop,8.551655,-67.584150,-4.0388
hip.l,-5.691107,-5.948419,-6.6596
knee.l,-9.833667,27.544477,16.4871
ankle.l,-19.511860,44.637723,60.1394
foot.l,-19.237668,46.158742,63.5446
hip.r,-17.274556,-10.530541,-16.2389
knee.r,-11.956375,27.139871,-39.6240
ankle.r,-0.500382,60.859967,-6.5244
foot.r,2.203186,66.668664,-15.0534
