name,x,y,z
root,-18.668274,-14.180330,-0.2829
neck,-8.306009,-43.627513,-1.1937
shoulder.l,-0.818338,-47.283545,19.2509
elbow.l,-5.196561,-18.550361,43.2785
wrist.l,17.744028,2.844522,43.7915
shoulder.r,0.126857,-58.975706,-15.8582
elbow.r,24.632756,-46.499763,-42.5498
wrist.r,45.971104,-37.280452,-44.8334
headTop,6.439002,-62.576735,13.5766
hip.l,-6.269551,-2.645094,10.6243
knee.l,-14.871278,35.119655,41.5209
ankle.l,-25.348906,72.469501,78.8717
foot.l,-9.755296,66.757660,88.5435
hip.r,-8.465270,-2.094214,-9.5481
knee.r,-4.138714,30.311569,-46.0017
ankle.r,-6.482726,66.518164,-85.4798
foot.r,13.407177,59.692640,-93.7104
