name,x,y,z
root,8.357827,-13.078947,-2.8065
neck,-4.815039,-34.181085,0.0265
shoulder.l,3.446336,-46.232310,-18.7124
elbow.l,-8.085030,-23.007508,-42.6872
wrist.l,-26.022618,-33.596841,-46.0826
shoulder.r,-9.749753,-39.717905,19.8153
elbow.r,-31.346346,-25.190508,46.6841
wrist.r,-46.148904,-40.845387,47.9872
headTop,-5.967918,-55.681894,1.8463
hip.l,12.301987,-2.000149,-13.9096
knee.l,6.199165,30.656773,-44.3898
ankle.l,4.748731,67.385923,-76.7591
foot.l,0.322951,71.914096,-77.4014
hip.r,9.659920,0.164784,6.8782
knee.r,10.451153,33.238071,38.6804
ankle.r,35.507813,50.055952,76.9896
foot.r,41.139725,60.116934,83.8412
