name,x,y,z
root,28.193026,-15.143500,24.6950
neck,8.104326,-38.763828,12.6141
shoulder.l,22.218602,-44.227379,-9.7667
elbow.l,1.226835,-28.740332,-33.7884
wrist.l,-30.077002,-18.747651,-39.1424
shoulder.r,-2.564746,-37.495399,36.9630
elbow.r,-17.732815,-29.721495,64.5474
wrist.r,-40.540446,-21.411974,54.4970
headTop,8.361117,-62.026391,19.2274
hip.l,33.081467,-5.732556,10.9122
knee.l,24.323457,39.434661,-19.9601
ankle.l,14.948618,64.664268,-42.3559
foot.l,11.982226,48.976853,-55.0336
hip.r,18.398142,-1.799336,28.3612
knee.r,-10.165323,34.754505,-4.5708
ankle.r,-29.156431,64.145293,-19.8862
foot.r,-40.601052,51.834259,-27.3131
