name,x,y,z
root,6.511781,-15.358012,-6.3697
neck,-12.218620,-35.381265,-0.3994
shoulder.l,-16.188934,-33.571859,-22.6670
elbow.l,-4.957233,-24.082501,-49.8183
wrist.l,-8.822097,-5.948418,-55.9185
shoulder.r,-6.177347,-36.837949,20.2150
elbow.r,-2.581566,-14.072524,42.0692
wrist.r,-18.970406,-16.765406,63.2677
headTop,-14.637093,-56.056788,-6.4429
hip.l,2.354640,1.074801,-3.1173
knee.l,-19.881139,29.508178,-0.3021
ankle.l,14.921973,32.205500,-30.1908
foot.l,15.100672,36.309194,-28.6179
hip.r,11.058322,1.335231,-1.0564
knee.r,9.102852,31.421266,32.1641
ankle.r,22.167986,55.093861,16.8233
foot.r,23.216207,51.126691,30.3610
