name,x,y,z
root,-3.020484,-13.210944,17.8953
neck,6.840734,-44.354122,21.2493
shoulder.l,19.111813,-49.488606,39.2659
elbow.l,33.643464,-12.735522,38.0012
wrist.l,35.171936,-37.736969,35.4231
shoulder.r,-0.799652,-56.395969,7.3683
elbow.r,-26.041350,-34.625974,-6.7932
wrist.r,-35.001381,-6.837885,-7.2618
headTop,24.599023,-64.735801,8.4631
hip.l,8.377264,0.357567,17.8093
knee.l,5.149684,33.577319,-16.9651
ankle.l,6.362220,75.719052,-14.7328
foot.l,7.767726,70.808751,-28.1480
hip.r,-10.913753,-11.164300,3.9891
knee.r,-21.098232,25.630638,-28.3899
ankle.r,-28.882679,66.124405,-39.8237
foot.r,-21.266332,59.068360,-47.3501
