name,x,y,z
root,1.860735,-9.954150,-13.9524
neck,3.761152,-42.178390,-35.9744
shoulder.l,21.804443,-46.448303,-28.6164
elbow.l,37.793664,-20.028679,-47.1588
wrist.l,30.966371,-5.427311,-63.6074
shoulder.r,-15.815466,-45.411439,-35.9539
elbow.r,-22.447841,-16.652251,-58.4986
wrist.r,-7.940031,-1.379129,-69.1589
headTop,6.036538,-64.764404,-54.3336
hip.l,8.461689,1.969700,-1.3964
knee.l,3.054866,35.011664,30.8077
ankle.l,-4.267411,38.276570,84.5573
foot.l,5.343826,49.471650,96.9875
hip.r,-7.853064,1.960733,-3.9933
knee.r,-9.485708,34.851711,29.1029
ankle.r,-19.424816,39.086718,81.2267
foot.r,-31.848946,51.615310,89.9621
