name,x,y,z
root,-0.663177,-15.906906,-16.0212
neck,-0.142206,-39.044255,-2.9789
shoulder.l,-21.227549,-45.368170,3.6832
elbow.l,-23.314493,-27.214456,30.8404
wrist.l,-9.111261,-25.785754,49.6414
shoulder.r,19.312806,-51.450767,-4.8832
elbow.r,27.768276,-22.701147,21.8369
wrist.r,26.518195,-6.962335,45.2201
headTop,-1.019643,-62.119260,-13.6663
hip.l,-7.369936,-0.078232,-13.5151
knee.l,-16.364907,33.634463,15.3195
ankle.l,-11.838222,60.964248,-24.9775
foot.l,-20.248808,70.006913,-22.5487
hip.r,11.646064,-5.767099,-16.7178
knee.r,17.006278,28.956484,8.2430
ankle.r,3.307377,50.719743,-33.1018
foot.r,5.741205,58.116529,-26.3741
