name,x,y,z
root,0.499157,-12.694684,17.7071
neck,2.961152,-38.336751,10.8994
shoulder.l,30.565590,-46.964095,8.5207
elbow.l,26.995225,-22.406764,-15.4444
wrist.l,10.959010,-23.068282,-33.9519
shoulder.r,-20.838312,-43.674929,-5.2105
elbow.r,-19.491039,-17.830086,-28.8164
wrist.r,-4.419753,-23.045513,-39.8527
headTop,1.050208,-64.958539,6.6960
hip.l,6.252381,4.270008,14.6573
knee.l,9.269829,40.484838,-17.6949
ankle.l,-6.497824,55.027851,25.7434
foot.l,-7.663561,56.730191,26.3586
hip.r,-5.917710,2.283684,11.4744
knee.r,-2.545845,32.813045,-25.9962
ankle.r,-10.122750,49.654835,22.2753
foot.r,-11.055756,51.715191,22.6348
