name,x,y,z
root,1.704699,-17.143646,12.8951
neck,-8.787404,-42.199808,23.7436
shoulder.l,4.332851,-53.062995,3.4998
elbow.l,17.999375,-26.102781,-8.7736
wrist.l,11.296987,-3.946062,-16.9796
shoulder.r,-17.469524,-39.297844,46.6412
elbow.r,-23.795045,-19.984501,72.5439
wrist.r,-25.176960,-1.746713,59.6628
headTop,-9.668821,-64.410056,35.5102
hip.l,5.315874,-10.289870,-2.8685
knee.l,4.418862,34.062863,-40.2110
ankle.l,26.287498,42.912565,-52.9761
foot.l,25.084623,31.754789,-60.6722
hip.r,-5.936044,-2.221671,11.7667
knee.r,-12.352503,34.751289,-17.3046
ankle.r,5.601529,66.720211,-32.3901
foot.r,1.144003,70.204228,-34.0876
