name,x,y,z
root,-8.023589,-19.282116,-11.0483
neck,-10.612268,-45.755741,-6.9826
shoulder.l,-28.477711,-50.626550,7.6044
elbow.l,-20.728470,-24.142850,25.0807
wrist.l,-8.651656,-15.611496,54.1660
shoulder.r,3.174392,-57.711261,-24.8814
elbow.r,7.196569,-30.395481,-50.9808
wrist.r,22.765117,-18.150490,-37.9447
headTop,-10.955863,-65.492504,-9.0133
hip.l,-6.616739,-3.539940,-0.1503
knee.l,0.423770,38.808573,35.5794
ankle.l,-30.528122,57.577121,-5.3986
foot.l,-30.994025,70.725388,0.3639
hip.r,5.420708,-8.257716,-11.8278
knee.r,30.082631,26.448901,6.1448
ankle.r,38.583719,76.165259,6.3563
foot.r,47.941536,69.240903,22.9321
