name,x,y,z
root,-0.703437,-2.752577,51.6337
neck,-4.196959,-29.962998,32.1742
shoulder.l,9.218947,-46.949888,26.9146
elbow.l,17.383413,-18.682546,43.3600
wrist.l,38.176362,-5.915123,41.4877
shoulder.r,-24.061374,-35.147121,34.3101
elbow.r,-25.371420,-10.828856,-0.3994
wrist.r,-26.751169,-6.527679,-6.0021
headTop,-9.235430,-67.527740,21.0272
hip.l,8.022112,3.531944,33.9115
knee.l,20.850135,30.989089,-12.2122
ankle.l,31.297170,57.744869,-58.9327
foot.l,34.997029,24.609111,-76.0386
hip.r,-17.973409,5.366677,43.6727
knee.r,-25.587082,23.523897,-13.5673
ankle.r,-5.690512,52.865487,-72.2975
foot.r,-20.374379,25.663455,-89.0421
