name,x,y,z
root,-6.954351,-10.941210,-12.4527
neck,4.934542,-30.239531,-4.8096
shoulder.l,-0.896488,-39.004125,9.4248
elbow.l,-12.023739,-18.230740,26.1140
wrist.l,0.939055,-12.943266,23.4166
shoulder.r,22.592652,-31.887333,-18.4022
elbow.r,27.244793,-5.713909,-29.8288
wrist.r,51.085639,9.164553,4.6215
headTop,19.722530,-43.901401,-19.4875
hip.l,-12.286212,3.345505,-9.5540
knee.l,0.118561,32.165587,14.5806
ankle.l,7.366101,66.866092,39.0624
foot.l,17.231227,58.141234,53.5420
hip.r,-4.801380,-0.561109,-20.1672
knee.r,-21.684205,21.838228,-38.8258
ankle.r,-44.242338,-0.152480,-12.9354
foot.r,-48.346385,2.053905,-4.2987
