name,x,y,z
root,4.191090,-19.863133,5.8367
neck,-9.114527,-39.200312,26.1285
shoulder.l,-6.152203,-66.052077,24.3748
elbow.l,-2.689862,-55.044998,-22.6517
wrist.l,-28.942834,-61.482714,-34.5506
shoulder.r,-14.867632,-22.021693,45.2910
elbow.r,-8.779070,-1.678965,7.7543
wrist.r,-23.790800,-6.258996,-0.6733
headTop,-25.685361,-48.447748,48.6161
hip.l,2.923461,-15.760987,-12.6823
knee.l,10.881982,32.633768,-20.7084
ankle.l,26.128442,49.219763,-30.4772
foot.l,20.710541,51.346669,-34.1131
hip.r,-0.579169,-3.941101,6.3399
knee.r,-0.638513,49.343677,17.7150
ankle.r,33.318908,73.893737,-12.8232
foot.r,23.085548,83.315110,-13.3764
