name,x,y,z
root,-3.464494,-10.290795,-1.2061
neck,-3.533334,-40.154412,-2.8048
shoulder.l,-5.901437,-49.195273,12.2772
elbow.l,6.092674,-29.654407,37.8804
wrist.l,30.845465,-11.677488,15.9104
shoulder.r,-6.114709,-52.751422,-17.2423
elbow.r,9.564165,-36.288125,-48.4552
wrist.r,24.546884,-10.896554,-25.0261
headTop,3.419138,-64.375298,-2.0484
hip.l,-4.218233,4.581385,5.9284
knee.l,-8.679304,29.577921,41.4202
ankle.l,-16.394506,51.420691,83.8225
foot.l,-17.346528,52.327879,98.1288
hip.r,-3.883077,4.014173,-8.4710
knee.r,2.131981,30.351801,-36.2673
ankle.r,-4.105071,63.730326,-69.8282
foot.r,-2.959614,69.279598,-84.0186
