name,x,y,z
root,-10.401350,6.182007,27.2688
neck,-17.065665,-12.458441,35.5386
shoulder.l,-3.701724,-19.733088,54.7231
elbow.l,-1.409003,-2.971565,81.9496
wrist.l,6.328107,-11.648756,85.0874
shoulder.r,-36.478094,-17.511969,24.5174
elbow.r,-27.356959,14.755217,2.0128
wrist.r,-22.756123,2.573489,-17.1833
headTop,-21.915722,-44.569374,26.2127
hip.l,3.634331,19.066552,14.0466
knee.l,22.004239,-19.370776,-22.0494
ankle.l,39.435818,13.505511,-60.4396
foot.l,50.125081,0.274086,-60.6070
hip.r,-4.208048,19.316224,10.1667
knee.r,1.414709,-1.300938,-41.4152
ankle.r,17.412715,32.270180,-75.0095
foot.r,4.937687,21.621642,-84.8197
