name,x,y,z
root,0.555505,-0.789878,14.0268
neck,-1.791709,-25.913766,5.3472
shoulder.l,10.558254,-46.761962,23.9287
elbow.l,18.942619,-48.392189,45.3095
wrist.l,-4.431243,-72.948911,18.0886
shoulder.r,-18.866747,-29.339625,-17.8730
elbow.r,-21.302069,-51.325263,-45.0351
wrist.r,-26.994622,-67.204978,-47.9986
headTop,5.606274,-58.437322,-5.7987
hip.l,9.472750,16.031388,19.6381
knee.l,24.076645,50.365037,-49.9289
ankle.l,29.528039,64.906686,-4.7836
foot.l,32.365395,59.329965,-24.2965
hip.r,-6.072203,14.885268,8.2954
knee.r,-14.217965,40.308375,-21.4833
ankle.r,-16.446948,76.951607,46.3835
foot.r,-20.981974,78.335568,36.1800
