name,x,y,z
root,-4.096867,-17.651015,-18.1048
neck,-2.692452,-44.096621,-30.0544
shoulder.l,-9.428046,-64.675138,-14.3573
elbow.l,-21.070595,-30.792776,-17.6246
wrist.l,1.686185,-40.926669,21.9257
shoulder.r,16.772600,-53.446904,-42.6805
elbow.r,31.594535,-11.010894,-12.4304
wrist.r,19.459198,10.136092,8.5833
headTop,7.306252,-66.011590,-26.2227
hip.l,-8.607843,-2.912671,-8.4685
knee.l,-17.380913,37.164327,8.5711
ankle.l,-25.107843,83.612476,-7.5710
foot.l,-36.522082,72.118059,13.2701
hip.r,4.748025,-4.641701,-16.7178
knee.r,13.067785,27.322841,8.9071
ankle.r,21.511383,61.574119,52.2164
foot.r,8.760678,44.238064,80.7584
