name,x,y,z
root,-9.218567,-15.264266,-20.6274
neck,-4.986309,-40.763312,-12.9599
shoulder.l,-18.026964,-50.185182,7.4474
elbow.l,7.210715,-32.558881,31.5790
wrist.l,18.929592,-20.833716,48.7893
shoulder.r,9.238744,-51.948950,-30.4723
elbow.r,12.462180,-30.103943,-58.6042
wrist.r,25.041344,-25.824294,-50.0893
headTop,0.210181,-59.023813,-3.6604
hip.l,-20.546060,-4.700413,-12.0327
knee.l,-21.337044,32.873555,18.1438
ankle.l,-19.893057,77.202081,16.6053
foot.l,-28.230249,63.848116,36.1909
hip.r,5.005999,-5.044082,-14.4923
knee.r,8.161146,31.175925,32.5165
ankle.r,21.675945,65.900142,-3.9455
foot.r,14.302403,65.251034,15.6118
