name,x,y,z
root,0.422718,-11.760628,-10.3273
neck,15.102796,-25.423815,-14.6113
shoulder.l,30.791676,-24.506749,0.3204
elbow.l,14.955355,-9.865250,11.4612
wrist.l,-3.080357,8.760099,-13.5262
shoulder.r,1.179320,-32.399918,-32.8142
elbow.r,-18.901494,-19.717010,-45.1676
wrist.r,-14.292498,0.147009,-69.2666
headTop,15.796930,-41.817728,-23.3160
hip.l,2.137431,-10.098125,3.1717
knee.l,-20.772919,0.929853,30.4903
ankle.l,-53.203955,1.765050,52.4850
foot.l,-43.375628,0.260565,65.0230
hip.r,-1.343666,0.998706,-10.0062
knee.r,14.615463,33.408520,-4.1828
ankle.r,26.369686,65.114924,25.3357
foot.r,33.599139,64.204497,34.9309
