name,x,y,z
root,0.495462,-5.206517,0.2235
neck,5.013802,-35.438671,0.9837
shoulder.l,10.399766,-37.563314,-16.2432
elbow.l,-17.997364,-58.387159,-9.6832
wrist.l,-8.458612,-83.193215,18.0608
shoulder.r,2.047137,-37.791429,18.2717
elbow.r,-17.877235,-57.604579,-0.9104
wrist.r,4.193932,-80.690312,-20.8257
headTop,-2.434630,-57.516809,-0.9440
hip.l,-5.838686,1.511437,-15.7806
knee.l,5.980611,43.435840,-21.8762
ankle.l,18.570808,87.625576,-30.4542
foot.l,18.517989,95.391950,-28.5249
hip.r,-12.248140,1.080677,11.0967
knee.r,-4.885230,43.180673,23.1878
ankle.r,1.829072,86.737858,37.5781
foot.r,2.691317,94.427994,35.8401
