name,x,y,z
root,0.554164,-18.457360,18.4474
neck,-1.227719,-47.336119,6.3301
shoulder.l,20.176444,-53.627607,-0.6356
elbow.l,9.752001,-22.572473,27.5421
wrist.l,15.726943,2.273396,0.0323
shoulder.r,-22.951179,-54.544039,-0.5999
elbow.r,-25.309323,-28.652407,-28.7951
wrist.r,-12.950746,-6.386562,-57.2498
headTop,6.816503,-68.187961,-16.1734
hip.l,6.893448,-3.674361,9.5228
knee.l,18.647836,33.092309,-10.9530
ankle.l,31.831229,62.593805,20.1604
foot.l,25.157186,74.882836,19.2924
hip.r,-11.894206,-6.428399,20.2222
knee.r,-19.292765,31.841594,-8.3190
ankle.r,-19.332125,56.041983,5.9846
foot.r,-22.597691,49.141364,-4.8085
