name,x,y,z
root,-5.980914,-4.172571,18.2988
neck,-0.814549,-29.937535,15.7500
shoulder.l,20.569911,-45.553938,22.9570
elbow.l,41.422498,-49.606110,1.8569
wrist.l,34.922732,-70.761860,-14.7768
shoulder.r,-15.415223,-36.119291,17.9724
elbow.r,-22.734530,-40.611106,-0.7693
wrist.r,-16.877505,-61.186596,6.3376
headTop,13.104900,-51.358178,8.6504
hip.l,3.690041,9.353799,16.1235
knee.l,-3.875961,43.080522,-21.8483
ankle.l,4.494473,73.540568,15.7143
foot.l,15.789811,83.439803,15.6442
hip.r,-15.615947,6.110419,9.1416
knee.r,-15.702919,37.014014,-17.1374
ankle.r,-23.407520,68.732727,-42.5086
foot.r,-13.569298,68.035332,-51.4064
