name,x,y,z
root,13.086910,-15.576332,30.8357
neck,-12.002104,-29.103257,24.0010
shoulder.l,-3.583083,-48.119437,13.7950
elbow.l,16.569827,-0.933727,5.8982
wrist.l,31.525111,29.514546,-12.3099
shoulder.r,-26.573538,-22.026664,39.0169
elbow.r,-14.629356,9.515533,25.4098
wrist.r,-14.616262,26.063991,6.6997
headTop,-29.938748,-44.191478,25.7505
hip.l,23.461578,-13.659701,16.5332
knee.l,-5.864497,-9.698804,-22.8121
ankle.l,20.414268,28.826470,-44.7327
foot.l,9.806364,22.649221,-56.0476
hip.r,12.195617,1.736016,29.2319
knee.r,-22.319649,4.966550,-1.5175
ankle.r,7.947525,30.677712,-36.4026
foot.r,-5.479963,29.359360,-43.3494
