name,x,y,z
root,-1.713400,-4.645289,27.6117
neck,2.583968,-27.869058,71.6833
shoulder.l,10.433052,-36.305639,99.2354
elbow.l,12.122832,-11.469651,-7.7203
wrist.l,5.846867,15.643730,-66.2999
shoulder.r,-2.767235,-40.052210,94.8365
elbow.r,-6.769942,-10.254071,-21.1527
wrist.r,-7.958219,5.003606,-73.5766
headTop,10.391959,-58.906905,79.5771
hip.l,9.275752,-0.982540,19.0309
knee.l,4.626808,18.594866,-14.2026
ankle.l,2.239489,49.817901,-39.3765
foot.l,5.894495,6.674988,-41.6595
hip.r,-10.989768,-2.002085,18.0852
knee.r,-10.992062,30.073631,-24.9561
ankle.r,-11.393593,56.356355,-59.6520
foot.r,-10.831003,10.322369,-61.4638
