name,x,y,z
root,-6.787989,-9.213266,32.5245
neck,13.281734,-24.130257,33.5680
shoulder.l,22.658266,-10.678842,47.1796
elbow.l,9.391524,-2.231875,19.7968
wrist.l,-2.656808,-10.517449,-3.2982
shoulder.r,1.560352,-41.667366,28.6915
elbow.r,4.818850,-50.535920,-5.0491
wrist.r,13.547366,-62.307823,-19.4975
headTop,25.196550,-34.923169,50.7993
hip.l,-0.784077,4.534860,28.4791
knee.l,2.998990,27.606900,-8.8466
ankle.l,1.986002,58.409486,-45.4080
foot.l,6.988791,51.148075,-57.9017
hip.r,-13.923841,-8.327610,19.1549
knee.r,-20.456329,19.668969,-17.6994
ankle.r,-30.930709,52.517839,-45.5670
foot.r,-26.888671,40.647447,-56.9263
