name,x,y,z
root,9.494423,-5.179351,-19.6489
neck,4.355822,-30.730077,-29.3057
shoulder.l,-3.268836,-35.901318,-55.5960
elbow.l,-6.147526,-21.437313,-85.5301
wrist.l,-17.428506,-9.218061,-69.3155
shoulder.r,12.362040,-41.124009,-9.0496
elbow.r,4.198194,-7.549759,12.0303
wrist.r,-13.821095,-8.281045,31.6445
headTop,-0.237205,-51.212970,-31.8882
hip.l,-3.867786,4.595079,-15.8713
knee.l,-22.763090,21.027036,24.3302
ankle.l,-41.223412,47.795453,49.0104
foot.l,-38.721974,36.916062,55.4348
hip.r,14.081360,-2.156428,-4.0138
knee.r,14.862563,27.686782,36.4260
ankle.r,43.736421,45.141526,47.9098
foot.r,44.388607,29.628394,63.4328
