name,x,y,z
root,-1.432987,-8.461985,10.5562
neck,-6.518516,-32.191797,4.5297
shoulder.l,11.970219,-52.845163,-2.8721
elbow.l,14.588178,-27.158075,22.2168
wrist.l,16.005645,-6.472053,12.3475
shoulder.r,-31.618290,-39.613161,0.4027
elbow.r,-22.784651,-10.871925,-24.9957
wrist.r,-11.291233,4.944224,-33.1318
headTop,-9.619663,-53.093801,-22.8070
hip.l,12.124260,2.088857,9.4257
knee.l,14.561457,37.520030,-22.0250
ankle.l,4.326850,55.703088,14.5874
foot.l,14.752767,53.583564,15.6504
hip.r,-7.692218,4.293969,3.6577
knee.r,-1.945765,30.165553,-39.0224
ankle.r,-7.711706,17.730196,23.3709
foot.r,12.285653,24.678480,28.1089
