name,x,y,z
root,0.555623,-10.526029,26.9956
neck,2.313789,-37.201613,18.0694
shoulder.l,19.097901,-51.615838,13.1808
elbow.l,28.941106,-22.330426,-3.3281
wrist.l,11.783687,-16.843189,-16.2238
shoulder.r,-12.317580,-50.419469,22.5511
elbow.r,-27.361946,-27.045702,2.8696
wrist.r,-3.489721,-32.048358,-20.6072
headTop,-0.137824,-67.303276,23.1111
hip.l,11.039005,1.412184,22.7770
knee.l,9.717659,32.638845,3.4808
ankle.l,7.591838,71.403654,-10.3619
foot.l,15.345295,61.549716,-26.5224
hip.r,-8.271383,-0.838104,16.9138
knee.r,-13.537526,27.765379,-19.4366
ankle.r,-24.030543,64.374934,-18.4903
foot.r,-17.239381,57.027292,-34.9790
