name,x,y,z
root,-9.485128,-2.693013,-46.0760
neck,2.536658,-34.390644,-37.8591
shoulder.l,-20.603920,-38.322562,-31.8654
elbow.l,-6.397177,-17.717302,-7.7024
wrist.l,17.877682,-7.938512,28.8694
shoulder.r,15.376384,-36.225228,-56.8659
elbow.r,18.063534,-36.152118,-21.5300
wrist.r,15.410176,-51.564487,36.5988
headTop,14.922184,-59.818878,-15.1616
hip.l,-14.683698,0.606667,-27.9920
knee.l,-16.458851,33.415281,7.3272
ankle.l,-23.030019,64.552810,42.9130
foot.l,-11.289357,45.103197,52.6303
hip.r,6.046637,5.507389,-41.3350
knee.r,9.284419,32.374593,22.4247
ankle.r,-0.389121,59.036191,38.8619
foot.r,2.819595,44.226616,56.7622
