name,x,y,z
root,10.166446,-9.917580,8.9551
neck,-3.002251,-32.322507,4.6992
shoulder.l,10.266391,-39.121253,-13.4938
elbow.l,-18.030486,-32.704211,-28.5108
wrist.l,-39.182989,-31.736636,-25.4777
shoulder.r,-12.890797,-38.871769,25.0972
elbow.r,-8.336703,-14.995486,48.3589
wrist.r,-20.833536,-3.455057,34.8321
headTop,-3.704484,-58.348565,14.6243
hip.l,22.218336,3.710394,2.9454
knee.l,31.383826,29.586778,-31.1383
ankle.l,27.591831,49.056559,13.9482
foot.l,45.979035,43.067598,-2.7754
hip.r,4.369360,5.193063,8.8435
knee.r,-14.552042,25.191493,-12.1119
ankle.r,-22.941793,53.751082,-15.8984
foot.r,-8.500144,51.916096,-32.8975
